Country or Area,Sex,Literacy,Population,Age
State of Palestine,Female,Unknown,569.0,15-59
State of Palestine,Female,Total,24314.0,15-59
State of Palestine,Female,Literate,6233.0,15-59
State of Palestine,Female,Illiterate,17445.0,15-59
State of Palestine,Female,Unknown,636.0,15-59
State of Palestine,Female,Total,23053.0,>60
State of Palestine,Female,Literate,3716.0,>60
State of Palestine,Female,Illiterate,18575.0,>60
State of Palestine,Female,Unknown,762.0,>60
State of Palestine,Female,Total,19652.0,>60
State of Palestine,Female,Literate,2421.0,>60
State of Palestine,Female,Illiterate,16515.0,>60
State of Palestine,Female,Unknown,716.0,>60
State of Palestine,Female,Total,13971.0,>60
State of Palestine,Female,Literate,1453.0,>60
State of Palestine,Female,Illiterate,12010.0,>60
State of Palestine,Female,Unknown,508.0,>60
State of Palestine,Female,Total,16376.0,>60
State of Palestine,Female,Literate,1097.0,>60
State of Palestine,Female,Illiterate,14541.0,>60
State of Palestine,Female,Unknown,738.0,>60
Suriname,Male,Total,22577.0,<15
Suriname,Male,Total,22880.0,<15
Suriname,Male,Literate,17933.0,<15
Suriname,Male,Literate,17671.0,<15
Suriname,Male,Illiterate,1699.0,<15
Suriname,Male,Illiterate,1724.0,<15
Suriname,Male,Unknown,3223.0,<15
Suriname,Male,Unknown,3207.0,<15
Suriname,Male,Total,193316.0,<15
Suriname,Male,Total,196418.0,<15
Suriname,Male,Literate,151675.0,<15
Suriname,Male,Literate,149508.0,<15
Suriname,Male,Illiterate,13498.0,<15
Suriname,Male,Illiterate,13188.0,<15
Suriname,Male,Unknown,31245.0,<15
Suriname,Male,Unknown,30620.0,<15
Suriname,Male,Total,23108.0,15-59
Suriname,Male,Total,23456.0,15-59
Suriname,Male,Literate,18835.0,15-59
Suriname,Male,Literate,18536.0,15-59
Suriname,Male,Illiterate,895.0,15-59
Suriname,Male,Illiterate,864.0,15-59
Suriname,Male,Unknown,3726.0,15-59
Suriname,Male,Unknown,3708.0,15-59
Suriname,Male,Total,22430.0,15-59
Suriname,Male,Total,21988.0,15-59
Suriname,Male,Literate,17678.0,15-59
Suriname,Male,Literate,17319.0,15-59
Suriname,Male,Illiterate,780.0,15-59
Suriname,Male,Illiterate,808.0,15-59
Suriname,Male,Unknown,3944.0,15-59
Suriname,Male,Unknown,3889.0,15-59
Suriname,Male,Total,18638.0,15-59
Suriname,Male,Total,18984.0,15-59
Suriname,Male,Literate,15129.0,15-59
Suriname,Male,Literate,14862.0,15-59
Suriname,Male,Illiterate,851.0,15-59
Suriname,Male,Illiterate,871.0,15-59
Suriname,Male,Unknown,2984.0,15-59
Suriname,Male,Unknown,2925.0,15-59
Suriname,Male,Total,19818.0,15-59
Suriname,Male,Total,19493.0,15-59
Suriname,Male,Literate,15582.0,15-59
Suriname,Male,Literate,15812.0,15-59
Suriname,Male,Illiterate,826.0,15-59
Suriname,Male,Illiterate,810.0,15-59
Suriname,Male,Unknown,3180.0,15-59
Suriname,Male,Unknown,3101.0,15-59
Suriname,Male,Total,18877.0,15-59
Suriname,Male,Total,19161.0,15-59
Suriname,Male,Literate,15355.0,15-59
Suriname,Male,Literate,15161.0,15-59
Suriname,Male,Illiterate,884.0,15-59
Suriname,Male,Unknown,2922.0,15-59
Suriname,Male,Unknown,2845.0,15-59
Suriname,Male,Total,17394.0,15-59
Suriname,Male,Total,17655.0,15-59
Suriname,Male,Literate,14362.0,15-59
Suriname,Male,Literate,14199.0,15-59
Suriname,Male,Illiterate,913.0,15-59
Suriname,Male,Illiterate,900.0,15-59
Suriname,Male,Unknown,2380.0,15-59
Suriname,Male,Unknown,2295.0,15-59
Suriname,Male,Total,12643.0,15-59
Suriname,Male,Total,12473.0,15-59
Suriname,Male,Literate,10459.0,15-59
Suriname,Male,Literate,10359.0,15-59
Suriname,Male,Illiterate,744.0,15-59
Suriname,Male,Illiterate,751.0,15-59
Suriname,Male,Unknown,1433.0,15-59
Suriname,Male,Unknown,1370.0,15-59
Suriname,Male,Total,9931.0,15-59
Suriname,Male,Total,9824.0,15-59
Suriname,Male,Literate,7422.0,15-59
Suriname,Male,Literate,7476.0,15-59
Suriname,Male,Illiterate,705.0,15-59
Suriname,Male,Illiterate,701.0,15-59
Suriname,Male,Unknown,1750.0,15-59
Suriname,Male,Unknown,1701.0,15-59
Suriname,Male,Total,6896.0,15-59
Suriname,Male,Total,6954.0,15-59
Suriname,Male,Literate,5362.0,15-59
Suriname,Male,Literate,5338.0,15-59
Suriname,Male,Illiterate,717.0,15-59
Suriname,Male,Illiterate,712.0,15-59
Suriname,Male,Unknown,846.0,15-59
Suriname,Male,Unknown,875.0,15-59
Suriname,Male,Total,6200.0,>60
Suriname,Male,Total,6145.0,>60
Suriname,Male,Literate,4409.0,>60
Suriname,Male,Literate,4437.0,>60
Suriname,Male,Illiterate,844.0,>60
Suriname,Male,Illiterate,832.0,>60
Suriname,Male,Unknown,904.0,>60
Suriname,Male,Unknown,919.0,>60
Suriname,Male,Total,5148.0,>60
Suriname,Male,Total,5069.0,>60
Suriname,Male,Literate,3375.0,>60
Suriname,Male,Literate,3415.0,>60
Suriname,Male,Illiterate,1087.0,>60
Suriname,Male,Illiterate,1065.0,>60
Suriname,Male,Unknown,646.0,>60
Suriname,Male,Unknown,629.0,>60
Suriname,Male,Total,4101.0,>60
Suriname,Male,Total,4024.0,>60
Suriname,Male,Literate,2525.0,>60
Suriname,Male,Literate,2479.0,>60
Suriname,Male,Illiterate,1012.0,>60
Suriname,Male,Illiterate,1035.0,>60
Suriname,Male,Unknown,541.0,>60
Suriname,Male,Unknown,533.0,>60
Suriname,Male,Total,2342.0,>60
Suriname,Male,Total,2418.0,>60
Suriname,Male,Literate,1441.0,>60
Suriname,Male,Literate,1405.0,>60
Suriname,Male,Illiterate,667.0,>60
Suriname,Male,Illiterate,698.0,>60
Suriname,Male,Unknown,279.0,>60
Suriname,Male,Unknown,270.0,>60
Suriname,Male,Total,1168.0,>60
Suriname,Male,Total,1235.0,>60
Suriname,Male,Literate,711.0,>60
Suriname,Male,Literate,674.0,>60
Suriname,Male,Illiterate,387.0,>60
Suriname,Male,Illiterate,413.0,>60
Suriname,Male,Unknown,111.0,>60
Suriname,Male,Unknown,107.0,>60
Suriname,Male,Total,550.0,>60
Suriname,Male,Total,610.0,>60
Suriname,Male,Literate,304.0,>60
Suriname,Male,Literate,283.0,>60
Suriname,Male,Illiterate,205.0,>60
Suriname,Male,Illiterate,239.0,>60
Suriname,Male,Unknown,67.0,>60
Suriname,Male,Unknown,62.0,>60
Suriname,Male,Total,2750.0,Unknown
Suriname,Male,Total,2794.0,Unknown
Suriname,Male,Literate,441.0,Unknown
Suriname,Male,Literate,434.0,Unknown
Suriname,Male,Illiterate,88.0,Unknown
Suriname,Male,Unknown,2265.0,Unknown
Suriname,Male,Unknown,2228.0,Unknown
Suriname,Female,Total,22246.0,<15
Suriname,Female,Total,21926.0,<15
Suriname,Female,Literate,17512.0,<15
Suriname,Female,Literate,17784.0,<15
Suriname,Female,Illiterate,1412.0,<15
Suriname,Female,Illiterate,1390.0,<15
Suriname,Female,Unknown,3050.0,<15
Suriname,Female,Unknown,3024.0,<15
Suriname,Female,Total,192644.0,<15
Suriname,Female,Total,194845.0,<15
Suriname,Female,Literate,144699.0,<15
Suriname,Female,Literate,143127.0,<15
Suriname,Female,Illiterate,20213.0,<15
Suriname,Female,Illiterate,19866.0,<15
Suriname,Female,Unknown,29933.0,<15
Suriname,Female,Unknown,29651.0,<15
Suriname,Female,Total,22713.0,15-59
Suriname,Female,Total,23035.0,15-59
Suriname,Female,Literate,18584.0,15-59
Suriname,Female,Literate,18280.0,15-59
Suriname,Female,Illiterate,1017.0,15-59
Suriname,Female,Illiterate,1008.0,15-59
Suriname,Female,Unknown,3434.0,15-59
Suriname,Female,Unknown,3425.0,15-59
Suriname,Female,Total,21399.0,15-59
Suriname,Female,Total,21096.0,15-59
Suriname,Female,Literate,16671.0,15-59
Suriname,Female,Literate,16950.0,15-59
Suriname,Female,Illiterate,1174.0,15-59
Suriname,Female,Illiterate,1168.0,15-59
Suriname,Female,Unknown,3257.0,15-59
Suriname,Female,Unknown,3275.0,15-59
Suriname,Female,Total,18874.0,15-59
Suriname,Female,Total,18726.0,15-59
Suriname,Female,Literate,14575.0,15-59
Suriname,Female,Literate,14705.0,15-59
Suriname,Female,Illiterate,1073.0,15-59
Suriname,Female,Illiterate,1070.0,15-59
Suriname,Female,Unknown,3096.0,15-59
Suriname,Female,Unknown,3081.0,15-59
Suriname,Female,Total,19156.0,15-59
Suriname,Female,Total,19049.0,15-59
Suriname,Female,Literate,15001.0,15-59
Suriname,Female,Literate,15081.0,15-59
Suriname,Female,Illiterate,1159.0,15-59
Suriname,Female,Illiterate,1153.0,15-59
Suriname,Female,Unknown,2916.0,15-59
Suriname,Female,Unknown,2895.0,15-59
Suriname,Female,Total,18083.0,15-59
Suriname,Female,Total,17977.0,15-59
Suriname,Female,Literate,14358.0,15-59
Suriname,Female,Literate,14289.0,15-59
Suriname,Female,Illiterate,1147.0,15-59
Suriname,Female,Illiterate,1141.0,15-59
Suriname,Female,Unknown,2547.0,15-59
Suriname,Female,Unknown,2578.0,15-59
Suriname,Female,Total,16327.0,15-59
Suriname,Female,Total,16246.0,15-59
Suriname,Female,Literate,12903.0,15-59
Suriname,Female,Literate,12851.0,15-59
Suriname,Female,Illiterate,1214.0,15-59
Suriname,Female,Illiterate,1212.0,15-59
Suriname,Female,Unknown,2210.0,15-59
Suriname,Female,Unknown,2183.0,15-59
Suriname,Female,Total,12992.0,15-59
Suriname,Female,Total,12928.0,15-59
Suriname,Female,Literate,9956.0,15-59
Suriname,Female,Literate,9986.0,15-59
Suriname,Female,Illiterate,1306.0,15-59
Suriname,Female,Illiterate,1301.0,15-59
Suriname,Female,Unknown,1671.0,15-59
Suriname,Female,Unknown,1700.0,15-59
Suriname,Female,Total,10485.0,15-59
Suriname,Female,Total,10444.0,15-59
Suriname,Female,Literate,7126.0,15-59
Suriname,Female,Literate,7113.0,15-59
Suriname,Female,Illiterate,1381.0,15-59
Suriname,Female,Illiterate,1389.0,15-59
Suriname,Female,Unknown,1970.0,15-59
Suriname,Female,Unknown,1950.0,15-59
Suriname,Female,Total,8027.0,15-59
Suriname,Female,Total,7991.0,15-59
Suriname,Female,Literate,5305.0,15-59
Suriname,Female,Literate,5317.0,15-59
Suriname,Female,Illiterate,1434.0,15-59
Suriname,Female,Illiterate,1427.0,15-59
Suriname,Female,Unknown,1259.0,15-59
Suriname,Female,Unknown,1276.0,15-59
Suriname,Female,Total,7059.0,>60
Suriname,Female,Total,7009.0,>60
Suriname,Female,Literate,4125.0,>60
Suriname,Female,Literate,4095.0,>60
Suriname,Female,Illiterate,1766.0,>60
Suriname,Female,Illiterate,1753.0,>60
Suriname,Female,Unknown,1161.0,>60
Suriname,Female,Unknown,1168.0,>60
Suriname,Female,Total,5452.0,>60
Suriname,Female,Total,5384.0,>60
Suriname,Female,Literate,2928.0,>60
Suriname,Female,Literate,2968.0,>60
Suriname,Female,Illiterate,1899.0,>60
Suriname,Female,Illiterate,1881.0,>60
Suriname,Female,Unknown,575.0,>60
Suriname,Female,Unknown,585.0,>60
Suriname,Female,Total,4554.0,>60
Suriname,Female,Total,4451.0,>60
Suriname,Female,Literate,2133.0,>60
Suriname,Female,Literate,2075.0,>60
Suriname,Female,Illiterate,1774.0,>60
Suriname,Female,Illiterate,1810.0,>60
Suriname,Female,Unknown,611.0,>60
Suriname,Female,Unknown,602.0,>60
Suriname,Female,Total,2602.0,>60
Suriname,Female,Total,2732.0,>60
Suriname,Female,Literate,1291.0,>60
Suriname,Female,Literate,1223.0,>60
Suriname,Female,Illiterate,1108.0,>60
Suriname,Female,Illiterate,1154.0,>60
Suriname,Female,Unknown,287.0,>60
Suriname,Female,Unknown,271.0,>60
Suriname,Female,Total,1618.0,>60
Suriname,Female,Total,1488.0,>60
Suriname,Female,Literate,759.0,>60
Suriname,Female,Literate,691.0,>60
Suriname,Female,Illiterate,620.0,>60
Suriname,Female,Illiterate,674.0,>60
Suriname,Female,Unknown,185.0,>60
Suriname,Female,Unknown,177.0,>60
Suriname,Female,Total,865.0,>60
Suriname,Female,Total,1048.0,>60
Suriname,Female,Literate,450.0,>60
Suriname,Female,Literate,384.0,>60
Suriname,Female,Illiterate,525.0,>60
Suriname,Female,Illiterate,420.0,>60
Suriname,Female,Unknown,73.0,>60
Suriname,Female,Unknown,61.0,>60
Suriname,Female,Total,1749.0,Unknown
Suriname,Female,Total,1758.0,Unknown
Suriname,Female,Literate,179.0,Unknown
Suriname,Female,Literate,178.0,Unknown
Suriname,Female,Illiterate,59.0,Unknown
Suriname,Female,Illiterate,60.0,Unknown
Suriname,Female,Unknown,1519.0,Unknown
Suriname,Female,Unknown,1512.0,Unknown
Suriname,Male,Total,14533.0,<15
Suriname,Male,Literate,11951.0,<15
Suriname,Male,Illiterate,537.0,<15
Suriname,Male,Unknown,2045.0,<15
Suriname,Male,Total,132523.0,<15
Suriname,Male,Literate,105067.0,<15
Suriname,Male,Illiterate,5657.0,<15
Suriname,Male,Unknown,21799.0,<15
Suriname,Male,Total,16178.0,15-59
Suriname,Male,Literate,13233.0,15-59
Suriname,Male,Illiterate,279.0,15-59
Suriname,Male,Unknown,2666.0,15-59
Suriname,Male,Total,16052.0,15-59
Suriname,Male,Literate,12739.0,15-59
Suriname,Male,Illiterate,321.0,15-59
Suriname,Male,Unknown,2992.0,15-59
Suriname,Male,Total,12835.0,15-59
Suriname,Male,Literate,10380.0,15-59
Suriname,Male,Illiterate,320.0,15-59
Suriname,Male,Unknown,2135.0,15-59
Suriname,Male,Total,13216.0,15-59
Suriname,Male,Literate,10551.0,15-59
Suriname,Male,Illiterate,344.0,15-59
Suriname,Male,Unknown,2321.0,15-59
Suriname,Male,Total,12827.0,15-59
Suriname,Male,Literate,10154.0,15-59
Suriname,Male,Illiterate,383.0,15-59
Suriname,Male,Unknown,2290.0,15-59
Suriname,Male,Total,11870.0,15-59
Suriname,Male,Literate,9748.0,15-59
Suriname,Male,Illiterate,409.0,15-59
Suriname,Male,Unknown,1713.0,15-59
Suriname,Male,Total,8565.0,15-59
Suriname,Male,Literate,7316.0,15-59
Suriname,Male,Illiterate,316.0,15-59
Suriname,Male,Unknown,933.0,15-59
Suriname,Male,Literate,5233.0,15-59
Suriname,Male,Illiterate,306.0,15-59
Suriname,Male,Unknown,1415.0,15-59
Suriname,Male,Total,4806.0,15-59
Suriname,Male,Literate,3851.0,15-59
Suriname,Male,Illiterate,350.0,15-59
Suriname,Male,Unknown,605.0,15-59
Suriname,Male,Total,4428.0,>60
Suriname,Male,Literate,3306.0,>60
Suriname,Male,Illiterate,403.0,>60
Suriname,Male,Unknown,719.0,>60
Suriname,Male,Total,3521.0,>60
Suriname,Male,Literate,2549.0,>60
Suriname,Male,Illiterate,502.0,>60
Suriname,Male,Unknown,470.0,>60
Suriname,Male,Total,2708.0,>60
Suriname,Male,Literate,1869.0,>60
Suriname,Male,Illiterate,482.0,>60
Suriname,Male,Unknown,357.0,>60
Suriname,Male,Total,1576.0,>60
Suriname,Male,Literate,1089.0,>60
Suriname,Male,Illiterate,327.0,>60
Suriname,Male,Unknown,160.0,>60
Suriname,Male,Total,779.0,>60
Suriname,Male,Literate,555.0,>60
Suriname,Male,Illiterate,189.0,>60
Suriname,Male,Unknown,35.0,>60
Suriname,Male,Total,455.0,>60
Suriname,Male,Literate,245.0,>60
Suriname,Male,Illiterate,150.0,>60
Suriname,Male,Unknown,60.0,>60
Suriname,Male,Total,1220.0,Unknown
Suriname,Male,Literate,298.0,Unknown
Suriname,Male,Illiterate,39.0,Unknown
Suriname,Male,Unknown,883.0,Unknown
Suriname,Female,Total,14403.0,<15
Suriname,Female,Literate,11963.0,<15
Suriname,Female,Illiterate,428.0,<15
Suriname,Female,Unknown,2012.0,<15
Suriname,Female,Total,133686.0,<15
Suriname,Female,Literate,104491.0,<15
Suriname,Female,Illiterate,8049.0,<15
Suriname,Female,Unknown,21146.0,<15
Suriname,Female,Total,15592.0,15-59
Suriname,Female,Literate,13031.0,15-59
Suriname,Female,Illiterate,271.0,15-59
Suriname,Female,Unknown,2290.0,15-59
Suriname,Female,Total,14929.0,15-59
Suriname,Female,Literate,12285.0,15-59
Suriname,Female,Illiterate,326.0,15-59
Suriname,Female,Unknown,2318.0,15-59
Suriname,Female,Total,13024.0,15-59
Suriname,Female,Literate,10467.0,15-59
Suriname,Female,Illiterate,291.0,15-59
Suriname,Female,Unknown,2266.0,15-59
Suriname,Female,Total,13226.0,15-59
Suriname,Female,Literate,10606.0,15-59
Suriname,Female,Illiterate,383.0,15-59
Suriname,Female,Unknown,2237.0,15-59
Suriname,Female,Total,12526.0,15-59
Suriname,Female,Literate,10204.0,15-59
Suriname,Female,Illiterate,397.0,15-59
Suriname,Female,Unknown,1925.0,15-59
Suriname,Female,Total,11516.0,15-59
Suriname,Female,Literate,9400.0,15-59
Suriname,Female,Illiterate,448.0,15-59
Suriname,Female,Unknown,1668.0,15-59
Suriname,Female,Total,9328.0,15-59
Suriname,Female,Literate,7474.0,15-59
Suriname,Female,Illiterate,516.0,15-59
Suriname,Female,Unknown,1338.0,15-59
Suriname,Female,Total,7465.0,15-59
Suriname,Female,Literate,5330.0,15-59
Suriname,Female,Illiterate,541.0,15-59
Suriname,Female,Unknown,1594.0,15-59
Suriname,Female,Total,5681.0,15-59
Suriname,Female,Literate,4117.0,15-59
Suriname,Female,Illiterate,602.0,15-59
Suriname,Female,Unknown,962.0,15-59
Suriname,Female,Total,4881.0,>60
Suriname,Female,Literate,3219.0,>60
Suriname,Female,Illiterate,770.0,>60
Suriname,Female,Unknown,892.0,>60
Suriname,Female,Total,3580.0,>60
Suriname,Female,Literate,2392.0,>60
Suriname,Female,Illiterate,876.0,>60
Suriname,Female,Unknown,312.0,>60
Suriname,Female,Total,3037.0,>60
Suriname,Female,Literate,1730.0,>60
Suriname,Female,Illiterate,872.0,>60
Suriname,Female,Unknown,435.0,>60
Suriname,Female,Total,1834.0,>60
Suriname,Female,Literate,1086.0,>60
Suriname,Female,Illiterate,585.0,>60
Suriname,Female,Unknown,163.0,>60
Suriname,Female,Total,1126.0,>60
Suriname,Female,Literate,646.0,>60
Suriname,Female,Illiterate,369.0,>60
Suriname,Female,Unknown,111.0,>60
Suriname,Female,Total,780.0,>60
Suriname,Female,Literate,401.0,>60
Suriname,Female,Illiterate,341.0,>60
Suriname,Female,Unknown,38.0,>60
Suriname,Female,Total,758.0,Unknown
Suriname,Female,Literate,140.0,Unknown
Suriname,Female,Illiterate,33.0,Unknown
Suriname,Female,Unknown,585.0,Unknown
Suriname,Male,Total,8347.0,<15
Suriname,Male,Literate,5982.0,<15
Suriname,Male,Illiterate,1187.0,<15
Suriname,Male,Unknown,1178.0,<15
Suriname,Male,Total,63895.0,<15
Suriname,Male,Literate,46608.0,<15
Suriname,Male,Illiterate,7841.0,<15
Suriname,Male,Unknown,9446.0,<15
Suriname,Male,Total,7278.0,15-59
Suriname,Male,Literate,5602.0,15-59
Suriname,Male,Illiterate,616.0,15-59
Suriname,Male,Unknown,1060.0,15-59
Suriname,Male,Total,6378.0,15-59
Suriname,Male,Literate,4939.0,15-59
Suriname,Male,Illiterate,487.0,15-59
Suriname,Male,Unknown,952.0,15-59
Suriname,Male,Total,6149.0,15-59
Suriname,Male,Literate,4749.0,15-59
Suriname,Male,Illiterate,551.0,15-59
Suriname,Male,Unknown,849.0,15-59
Suriname,Male,Total,6602.0,15-59
Suriname,Male,Literate,5261.0,15-59
Suriname,Male,Illiterate,482.0,15-59
Suriname,Male,Unknown,859.0,15-59
Suriname,Male,Total,6334.0,15-59
Suriname,Male,Literate,5201.0,15-59
Suriname,Male,Illiterate,501.0,15-59
Suriname,Male,Unknown,632.0,15-59
Suriname,Male,Total,5785.0,15-59
Suriname,Male,Literate,4614.0,15-59
Suriname,Male,Illiterate,504.0,15-59
Suriname,Male,Unknown,667.0,15-59
Suriname,Male,Total,4078.0,15-59
Suriname,Male,Literate,3143.0,15-59
Suriname,Male,Illiterate,435.0,15-59
Suriname,Male,Unknown,500.0,15-59
Suriname,Male,Total,2977.0,15-59
Suriname,Male,Literate,2243.0,15-59
Suriname,Male,Illiterate,399.0,15-59
Suriname,Male,Unknown,335.0,15-59
Suriname,Male,Total,2148.0,15-59
Suriname,Male,Literate,1511.0,15-59
Suriname,Male,Illiterate,367.0,15-59
Suriname,Male,Unknown,270.0,15-59
Suriname,Male,Total,1772.0,>60
Suriname,Male,Literate,1131.0,>60
Suriname,Male,Illiterate,441.0,>60
Suriname,Male,Unknown,200.0,>60
Suriname,Male,Total,1627.0,>60
Suriname,Male,Literate,866.0,>60
Suriname,Male,Illiterate,585.0,>60
Suriname,Male,Unknown,176.0,>60
Suriname,Male,Total,1393.0,>60
Suriname,Male,Literate,656.0,>60
Suriname,Male,Illiterate,553.0,>60
Suriname,Male,Unknown,184.0,>60
Suriname,Male,Total,842.0,>60
Suriname,Male,Literate,352.0,>60
Suriname,Male,Illiterate,371.0,>60
Suriname,Male,Unknown,119.0,>60
Suriname,Male,Total,456.0,>60
Suriname,Male,Literate,156.0,>60
Suriname,Male,Illiterate,224.0,>60
Suriname,Male,Unknown,76.0,>60
Suriname,Male,Total,155.0,>60
Suriname,Male,Literate,59.0,>60
Suriname,Male,Illiterate,89.0,>60
Suriname,Male,Unknown,7.0,>60
Suriname,Male,Total,1574.0,Unknown
Suriname,Male,Literate,143.0,Unknown
Suriname,Male,Illiterate,49.0,Unknown
Suriname,Male,Unknown,1382.0,Unknown
Suriname,Female,Total,7843.0,<15
Suriname,Female,Literate,5821.0,<15
Suriname,Female,Illiterate,984.0,<15
Suriname,Female,Unknown,1038.0,<15
Suriname,Female,Total,61159.0,<15
Suriname,Female,Literate,40208.0,<15
Suriname,Female,Illiterate,12164.0,<15
Suriname,Female,Unknown,8787.0,<15
Suriname,Female,Total,7443.0,15-59
Suriname,Female,Literate,5553.0,15-59
Suriname,Female,Illiterate,746.0,15-59
Suriname,Female,Unknown,1144.0,15-59
Suriname,Female,Total,6470.0,15-59
Suriname,Female,Literate,4665.0,15-59
Suriname,Female,Illiterate,848.0,15-59
Suriname,Female,Unknown,957.0,15-59
Suriname,Female,Total,5850.0,15-59
Suriname,Female,Literate,4238.0,15-59
Suriname,Female,Illiterate,782.0,15-59
Suriname,Female,Unknown,830.0,15-59
Suriname,Female,Total,5930.0,15-59
Suriname,Female,Literate,4475.0,15-59
Suriname,Female,Illiterate,776.0,15-59
Suriname,Female,Unknown,679.0,15-59
Suriname,Female,Total,5557.0,15-59
Suriname,Female,Literate,4154.0,15-59
Suriname,Female,Illiterate,750.0,15-59
Suriname,Female,Unknown,653.0,15-59
Suriname,Female,Total,4811.0,15-59
Suriname,Female,Literate,3503.0,15-59
Suriname,Female,Illiterate,766.0,15-59
Suriname,Female,Unknown,542.0,15-59
Suriname,Female,Total,3664.0,15-59
Suriname,Female,Literate,2512.0,15-59
Suriname,Female,Illiterate,790.0,15-59
Suriname,Female,Unknown,362.0,15-59
Suriname,Female,Total,3020.0,15-59
Suriname,Female,Literate,1796.0,15-59
Suriname,Female,Unknown,376.0,15-59
Suriname,Female,Total,2346.0,15-59
Suriname,Female,Literate,1200.0,15-59
Suriname,Female,Illiterate,832.0,15-59
Suriname,Female,Unknown,314.0,15-59
Suriname,Female,Total,2178.0,>60
Suriname,Female,Literate,906.0,>60
Suriname,Female,Illiterate,996.0,>60
Suriname,Female,Unknown,276.0,>60
Suriname,Female,Total,1872.0,>60
Suriname,Female,Literate,576.0,>60
Suriname,Female,Illiterate,1023.0,>60
Suriname,Female,Unknown,273.0,>60
Suriname,Female,Total,1517.0,>60
Suriname,Female,Literate,403.0,>60
Suriname,Female,Illiterate,938.0,>60
Suriname,Female,Unknown,176.0,>60
Suriname,Female,Total,898.0,>60
Suriname,Female,Literate,205.0,>60
Suriname,Female,Illiterate,569.0,>60
Suriname,Female,Unknown,124.0,>60
Suriname,Female,Total,492.0,>60
Suriname,Female,Literate,113.0,>60
Suriname,Female,Illiterate,305.0,>60
Suriname,Female,Unknown,74.0,>60
Suriname,Female,Total,268.0,>60
Suriname,Female,Literate,49.0,>60
Suriname,Female,Illiterate,184.0,>60
Suriname,Female,Unknown,35.0,>60
Suriname,Female,Total,1000.0,Unknown
Suriname,Female,Literate,39.0,Unknown
Suriname,Female,Illiterate,27.0,Unknown
Suriname,Female,Unknown,934.0,Unknown
Tajikistan,Male,Total,445549.0,<15
Tajikistan,Male,Literate,445260.0,<15
Tajikistan,Male,Illiterate,289.0,<15
Tajikistan,Male,Total,2881297.0,<15
Tajikistan,Male,Literate,2876729.0,<15
Tajikistan,Male,Illiterate,4568.0,<15
Tajikistan,Male,Total,439190.0,15-59
Tajikistan,Male,Literate,438841.0,15-59
Tajikistan,Male,Illiterate,349.0,15-59
Tajikistan,Male,Total,420403.0,15-59
Tajikistan,Male,Literate,420098.0,15-59
Tajikistan,Male,Illiterate,305.0,15-59
Tajikistan,Male,Total,326886.0,15-59
Tajikistan,Male,Literate,326634.0,15-59
Tajikistan,Male,Illiterate,252.0,15-59
Tajikistan,Male,Total,253649.0,15-59
Tajikistan,Male,Literate,253262.0,15-59
Tajikistan,Male,Illiterate,387.0,15-59
Tajikistan,Male,Total,216063.0,15-59
Tajikistan,Male,Literate,215692.0,15-59
Tajikistan,Male,Illiterate,371.0,15-59
Tajikistan,Male,Total,195749.0,15-59
Tajikistan,Male,Literate,195412.0,15-59
Tajikistan,Male,Illiterate,337.0,15-59
Tajikistan,Male,Total,177351.0,15-59
Tajikistan,Male,Literate,177046.0,15-59
Tajikistan,Male,Total,140700.0,15-59
Tajikistan,Male,Literate,140482.0,15-59
Tajikistan,Male,Illiterate,218.0,15-59
Tajikistan,Male,Total,87694.0,15-59
Tajikistan,Male,Literate,87541.0,15-59
Tajikistan,Male,Illiterate,153.0,15-59
Tajikistan,Male,Total,55514.0,>60
Tajikistan,Male,Literate,55390.0,>60
Tajikistan,Male,Illiterate,124.0,>60
Tajikistan,Male,Total,37567.0,>60
Tajikistan,Male,Literate,37431.0,>60
Tajikistan,Male,Illiterate,136.0,>60
Tajikistan,Male,Total,84982.0,>60
Tajikistan,Male,Literate,83640.0,>60
Tajikistan,Male,Illiterate,1342.0,>60
Tajikistan,Female,Total,425164.0,<15
Tajikistan,Female,Literate,424838.0,<15
Tajikistan,Female,Illiterate,326.0,<15
Tajikistan,Female,Total,2863311.0,<15
Tajikistan,Female,Literate,2854412.0,<15
Tajikistan,Female,Illiterate,8899.0,<15
Tajikistan,Female,Total,424996.0,15-59
Tajikistan,Female,Literate,424577.0,15-59
Tajikistan,Female,Illiterate,419.0,15-59
Tajikistan,Female,Total,418515.0,15-59
Tajikistan,Female,Literate,418056.0,15-59
Tajikistan,Female,Illiterate,459.0,15-59
Tajikistan,Female,Total,320135.0,15-59
Tajikistan,Female,Literate,319799.0,15-59
Tajikistan,Female,Illiterate,336.0,15-59
Tajikistan,Female,Total,250512.0,15-59
Tajikistan,Female,Literate,250013.0,15-59
Tajikistan,Female,Illiterate,499.0,15-59
Tajikistan,Female,Total,219970.0,15-59
Tajikistan,Female,Literate,219543.0,15-59
Tajikistan,Female,Illiterate,427.0,15-59
Tajikistan,Female,Total,201635.0,15-59
Tajikistan,Female,Literate,201270.0,15-59
Tajikistan,Female,Illiterate,365.0,15-59
Tajikistan,Female,Total,183164.0,15-59
Tajikistan,Female,Literate,182821.0,15-59
Tajikistan,Female,Illiterate,343.0,15-59
Tajikistan,Female,Total,144184.0,15-59
Tajikistan,Female,Literate,143841.0,15-59
Tajikistan,Female,Total,91970.0,15-59
Tajikistan,Female,Literate,91649.0,15-59
